Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
199,Exit Short,Close entry(s) order Short,2022-08-15 21:00,24093.04,0.08507,-7.56,-0.37,2343.38,-0.01,21.29,1.04,24.74,1.21
199,Entry Short,Short,2022-08-15 06:00,24042.70,0.08507,-7.56,-0.37,2343.38,-0.01,21.29,1.04,24.74,1.21
198,Exit Long,Short,2022-08-15 06:00,24042.70,0.08214,-75.14,-3.67,2350.94,-0.07,22.43,1.10,87.79,4.29
198,Entry Long,Long,2022-08-15 00:00,24918.29,0.08214,-75.14,-3.67,2350.94,-0.07,22.43,1.10,87.79,4.29
197,Exit Long,Close entry(s) order Long,2022-08-13 06:00,24404.68,0.08448,11.88,0.58,2426.08,0.01,54.36,2.65,14.41,0.70
197,Entry Long,Long,2022-08-12 18:00,24225.20,0.08448,11.88,0.58,2426.08,0.01,54.36,2.65,14.41,0.70
196,Exit Long,Close entry(s) order Long,2022-08-08 15:00,23963.73,0.08846,71.43,3.49,2414.20,0.07,98.01,4.79,12.66,0.62
196,Entry Long,Long,2022-08-07 12:00,23118.57,0.08846,71.43,3.49,2414.20,0.07,98.01,4.79,12.66,0.62
195,Exit Long,Close entry(s) order Long,2022-08-06 06:00,23153.33,0.08774,-17.32,-0.85,2342.77,-0.02,1.94,0.09,20.37,1.00
195,Entry Long,Long,2022-08-05 21:00,23313.56,0.08774,-17.32,-0.85,2342.77,-0.02,1.94,0.09,20.37,1.00
194,Exit Short,Long,2022-08-05 21:00,23313.56,0.08964,-46.81,-2.29,2360.09,-0.05,5.01,0.24,46.52,2.27
194,Entry Short,Short,2022-08-05 15:00,22828.26,0.08964,-46.81,-2.29,2360.09,-0.05,5.01,0.24,46.52,2.27
193,Exit Long,Short,2022-08-05 15:00,22828.26,0.08882,-22.50,-1.10,2406.91,-0.02,36.37,1.78,23.39,1.14
193,Entry Long,Long,2022-08-05 00:00,23044.91,0.08882,-22.50,-1.10,2406.91,-0.02,36.37,1.78,23.39,1.14
192,Exit Short,Close entry(s) order Short,2022-08-04 12:00,22921.34,0.08971,-12.65,-0.62,2429.41,-0.01,4.36,0.21,38.10,1.86
192,Entry Short,Short,2022-08-03 21:00,22816.91,0.08971,-12.65,-0.62,2429.41,-0.01,4.36,0.21,38.10,1.86
191,Exit Short,Close entry(s) order Short,2022-08-02 09:00,22882.61,0.08934,-0.56,-0.03,2442.06,0.00,21.46,1.05,7.01,0.34
191,Entry Short,Short,2022-08-02 00:00,22912.95,0.08934,-0.56,-0.03,2442.06,0.00,21.46,1.05,7.01,0.34
190,Exit Short,Close entry(s) order Short,2022-08-01 18:00,23115.91,0.08732,24.82,1.21,2442.62,0.02,49.66,2.42,4.27,0.21
190,Entry Short,Short,2022-08-01 12:00,23437.41,0.08732,24.82,1.21,2442.62,0.02,49.66,2.42,4.27,0.21
189,Exit Short,Close entry(s) order Short,2022-08-01 12:00,23437.41,0.08788,-15.68,-0.77,2417.80,-0.02,29.72,1.45,20.38,0.99
189,Entry Short,Short,2022-07-31 21:00,23296.36,0.08788,-15.68,-0.77,2417.80,-0.02,29.72,1.45,20.38,0.99
188,Exit Long,Close entry(s) order Long,2022-07-30 18:00,23963.03,0.08408,-35.77,-1.75,2433.48,-0.03,20.13,0.98,47.13,2.30
188,Entry Long,Long,2022-07-30 12:00,24349.83,0.08408,-35.77,-1.75,2433.48,-0.03,20.13,0.98,47.13,2.30
187,Exit Long,Close entry(s) order Long,2022-07-28 21:00,23845.25,0.08533,-16.46,-0.80,2469.25,-0.02,15.42,0.75,29.33,1.43
187,Entry Long,Long,2022-07-28 15:00,23999.83,0.08533,-16.46,-0.80,2469.25,-0.02,15.42,0.75,29.33,1.43
186,Exit Short,Close entry(s) order Short,2022-07-26 09:00,21090.22,0.09608,17.94,0.88,2485.71,0.02,42.02,2.05,5.19,0.25
186,Entry Short,Short,2022-07-25 21:00,21310.90,0.09608,17.94,0.88,2485.71,0.02,42.02,2.05,5.19,0.25
185,Exit Short,Close entry(s) order Short,2022-07-25 09:00,21942.18,0.09327,-2.41,-0.12,2467.77,0.00,18.29,0.89,16.52,0.81
185,Entry Short,Short,2022-07-25 00:00,21951.46,0.09327,-2.41,-0.12,2467.77,0.00,18.29,0.89,16.52,0.81
184,Exit Short,Close entry(s) order Short,2022-07-23 03:00,22902.46,0.08895,6.99,0.34,2470.17,0.01,44.42,2.17,12.37,0.60
184,Entry Short,Short,2022-07-22 15:00,23017.79,0.08895,6.99,0.34,2470.17,0.01,44.42,2.17,12.37,0.60
183,Exit Long,Short,2022-07-22 15:00,23017.79,0.08857,-12.38,-0.60,2463.18,-0.01,54.68,2.67,29.52,1.44
183,Entry Long,Long,2022-07-21 18:00,23120.65,0.08857,-12.38,-0.60,2463.18,-0.01,54.68,2.67,29.52,1.44
182,Exit Long,Close entry(s) order Long,2022-07-20 00:00,23371.35,0.09045,64.07,3.13,2475.56,0.06,104.53,5.10,16.57,0.81
182,Entry Long,Long,2022-07-19 12:00,22626.18,0.09045,64.07,3.13,2475.56,0.06,104.53,5.10,16.57,0.81
181,Exit Long,Close entry(s) order Long,2022-07-19 03:00,21997.23,0.09127,-42.98,-2.10,2411.49,-0.04,46.66,2.28,68.38,3.34
181,Entry Long,Long,2022-07-18 21:00,22432.58,0.09127,-42.98,-2.10,2411.49,-0.04,46.66,2.28,68.38,3.34
180,Exit Short,Long,2022-07-18 21:00,22432.58,0.09364,-55.41,-2.70,2454.47,-0.05,44.09,2.15,74.09,3.61
180,Entry Short,Short,2022-07-18 15:00,21876.30,0.09364,-55.41,-2.70,2454.47,-0.05,44.09,2.15,74.09,3.61
179,Exit Long,Close entry(s) order Long,2022-07-18 15:00,21876.30,0.0937,-1.94,-0.09,2509.88,0.00,84.16,4.10,10.12,0.49
179,Entry Long,Long,2022-07-18 03:00,21862.00,0.0937,-1.94,-0.09,2509.88,0.00,84.16,4.10,10.12,0.49
178,Exit Long,Close entry(s) order Long,2022-07-17 00:00,21159.93,0.09643,-11.63,-0.57,2511.82,-0.01,12.57,0.61,33.94,1.66
178,Entry Long,Long,2022-07-16 15:00,21246.65,0.09643,-11.63,-0.57,2511.82,-0.01,12.57,0.61,33.94,1.66
177,Exit Long,Close entry(s) order Long,2022-07-15 00:00,20489.64,0.09882,-27.82,-1.36,2523.45,-0.03,14.35,0.70,36.81,1.79
177,Entry Long,Long,2022-07-14 15:00,20738.17,0.09882,-27.82,-1.36,2523.45,-0.03,14.35,0.70,36.81,1.79
176,Exit Short,Long,2022-07-14 15:00,20738.17,0.10379,-104.41,-5.09,2551.27,-0.10,13.78,0.67,107.66,5.24
176,Entry Short,Short,2022-07-14 06:00,19764.62,0.10379,-104.41,-5.09,2551.27,-0.10,13.78,0.67,107.66,5.24
175,Exit Short,Close entry(s) order Short,2022-07-13 00:00,19506.35,0.10541,-8.11,-0.40,2655.68,-0.01,21.61,1.05,10.54,0.51
175,Entry Short,Short,2022-07-12 18:00,19460.56,0.10541,-8.11,-0.40,2655.68,-0.01,21.61,1.05,10.54,0.51
174,Exit Short,Close entry(s) order Short,2022-07-12 09:00,19775.56,0.10275,16.06,0.78,2663.79,0.02,40.02,1.95,11.49,0.56
174,Entry Short,Short,2022-07-11 21:00,19963.61,0.10275,16.06,0.78,2663.79,0.02,40.02,1.95,11.49,0.56
173,Exit Long,Close entry(s) order Long,2022-07-09 21:00,21592.15,0.09377,-30.32,-1.48,2647.74,-0.03,1.73,0.08,35.66,1.74
173,Entry Long,Long,2022-07-09 15:00,21880.69,0.09377,-30.32,-1.48,2647.74,-0.03,1.73,0.08,35.66,1.74
172,Exit Long,Close entry(s) order Long,2022-07-08 03:00,21843.34,0.09985,128.44,6.26,2678.05,0.13,198.49,9.68,16.11,0.79
172,Entry Long,Long,2022-07-07 06:00,20523.08,0.09985,128.44,6.26,2678.05,0.13,198.49,9.68,16.11,0.79
171,Exit Long,Close entry(s) order Long,2022-07-07 00:00,20419.98,0.10111,12.27,0.60,2549.61,0.01,39.73,1.94,9.75,0.48
171,Entry Long,Long,2022-07-06 15:00,20266.09,0.10111,12.27,0.60,2549.61,0.01,39.73,1.94,9.75,0.48
170,Exit Long,Close entry(s) order Long,2022-07-06 00:00,19860.60,0.10021,-63.19,-3.08,2537.34,-0.06,2.04,0.10,67.98,3.31
170,Entry Long,Long,2022-07-05 18:00,20458.93,0.10021,-63.19,-3.08,2537.34,-0.06,2.04,0.10,67.98,3.31
169,Exit Long,Close entry(s) order Long,2022-07-05 03:00,20296.30,0.10347,47.36,2.31,2600.53,0.05,67.88,3.31,33.68,1.64
169,Entry Long,Long,2022-07-04 09:00,19806.48,0.10347,47.36,2.31,2600.53,0.05,67.88,3.31,33.68,1.64
168,Exit Short,Long,2022-07-04 09:00,19806.48,0.10754,-82.28,-4.01,2553.17,-0.08,0.21,0.01,85.87,4.18
168,Entry Short,Short,2022-07-04 00:00,19072.49,0.10754,-82.28,-4.01,2553.17,-0.08,0.21,0.01,85.87,4.18
167,Exit Short,Close entry(s) order Short,2022-07-03 15:00,19221.76,0.10772,-22.49,-1.10,2635.45,-0.02,10.57,0.52,23.59,1.15
167,Entry Short,Short,2022-07-03 03:00,19043.59,0.10772,-22.49,-1.10,2635.45,-0.02,10.57,0.52,23.59,1.15
166,Exit Short,Close entry(s) order Short,2022-07-02 09:00,19195.21,0.10686,-3.03,-0.15,2657.94,0.00,21.93,1.07,12.48,0.61
166,Entry Short,Short,2022-07-02 00:00,19197.58,0.10686,-3.03,-0.15,2657.94,0.00,21.93,1.07,12.48,0.61
165,Exit Long,Close entry(s) order Long,2022-07-01 06:00,19524.56,0.10292,-46.23,-2.25,2660.97,-0.05,98.82,4.81,66.10,3.22
165,Entry Long,Long,2022-06-30 21:00,19942.21,0.10292,-46.23,-2.25,2660.97,-0.05,98.82,4.81,66.10,3.22
164,Exit Short,Close entry(s) order Short,2022-06-30 15:00,19105.67,0.10252,88.66,4.32,2707.20,0.09,126.00,6.14,4.38,0.21
164,Entry Short,Short,2022-06-30 03:00,20001.75,0.10252,88.66,4.32,2707.20,0.09,126.00,6.14,4.38,0.21
163,Exit Short,Close entry(s) order Short,2022-06-29 09:00,20104.81,0.09935,48.94,2.39,2618.54,0.05,75.37,3.67,2.50,0.12
163,Entry Short,Short,2022-06-28 15:00,20630.02,0.09935,48.94,2.39,2618.54,0.05,75.37,3.67,2.50,0.12
162,Exit Long,Short,2022-06-28 15:00,20630.02,0.09883,-14.27,-0.70,2569.60,-0.01,44.89,2.19,20.35,0.99
162,Entry Long,Long,2022-06-28 03:00,20741.29,0.09883,-14.27,-0.70,2569.60,-0.01,44.89,2.19,20.35,0.99
161,Exit Short,Close entry(s) order Short,2022-06-28 03:00,20741.29,0.09845,4.52,0.22,2583.87,0.00,28.93,1.41,16.04,0.78
161,Entry Short,Short,2022-06-27 12:00,20820.50,0.09845,4.52,0.22,2583.87,0.00,28.93,1.41,16.04,0.78
160,Exit Long,Short,2022-06-27 12:00,20820.50,0.09681,-38.31,-1.87,2579.34,-0.04,32.94,1.61,59.01,2.88
160,Entry Long,Long,2022-06-27 03:00,21182.60,0.09681,-38.31,-1.87,2579.34,-0.04,32.94,1.61,59.01,2.88
159,Exit Short,Close entry(s) order Short,2022-06-27 03:00,21182.60,0.09575,18.66,0.91,2617.65,0.02,44.85,2.19,4.92,0.24
159,Entry Short,Short,2022-06-26 12:00,21411.58,0.09575,18.66,0.91,2617.65,0.02,44.85,2.19,4.92,0.24
158,Exit Long,Close entry(s) order Long,2022-06-26 12:00,21411.58,0.09541,-10.87,-0.53,2598.99,-0.01,36.22,1.77,21.59,1.05
158,Entry Long,Long,2022-06-25 21:00,21491.18,0.09541,-10.87,-0.53,2598.99,-0.01,36.22,1.77,21.59,1.05
157,Exit Long,Close entry(s) order Long,2022-06-24 03:00,20910.89,0.0985,6.13,0.30,2609.86,0.01,52.99,2.58,15.68,0.76
157,Entry Long,Long,2022-06-23 18:00,20815.26,0.0985,6.13,0.30,2609.86,0.01,52.99,2.58,15.68,0.76
156,Exit Long,Close entry(s) order Long,2022-06-21 15:00,21242.93,0.09812,31.25,1.52,2603.73,0.03,80.02,3.90,5.31,0.26
156,Entry Long,Long,2022-06-21 03:00,20890.77,0.09812,31.25,1.52,2603.73,0.03,80.02,3.90,5.31,0.26
155,Exit Short,Long,2022-06-21 03:00,20890.77,0.1027,-97.14,-4.73,2572.48,-0.09,13.21,0.64,109.72,5.34
155,Entry Short,Short,2022-06-20 15:00,19977.59,0.1027,-97.14,-4.73,2572.48,-0.09,13.21,0.64,109.72,5.34
154,Exit Short,Close entry(s) order Short,2022-06-18 21:00,18970.79,0.10793,0.83,0.04,2669.62,0.00,148.05,7.21,58.96,2.87
154,Entry Short,Short,2022-06-18 06:00,19008.89,0.10793,0.83,0.04,2669.62,0.00,148.05,7.21,58.96,2.87
153,Exit Short,Close entry(s) order Short,2022-06-17 00:00,20580.29,0.09745,42.00,2.05,2668.79,0.04,77.54,3.78,47.02,2.29
153,Entry Short,Short,2022-06-16 09:00,21044.56,0.09745,42.00,2.05,2668.79,0.04,77.54,3.78,47.02,2.29
152,Exit Short,Close entry(s) order Short,2022-06-15 06:00,20265.07,0.1012,-3.28,-0.16,2626.79,0.00,0,0.00,1.64,0.08
152,Entry Short,Short,2022-06-15 06:00,20265.07,0.1012,-3.28,-0.16,2626.79,0.00,0,0.00,1.64,0.08
151,Exit Short,Close entry(s) order Short,2022-06-13 15:00,23538.32,0.0747,283.71,13.86,2630.07,0.28,355.21,17.36,13.22,0.65
151,Entry Short,Short,2022-06-12 18:00,27376.99,0.0747,283.71,13.86,2630.07,0.28,355.21,17.36,13.22,0.65
150,Exit Short,Close entry(s) order Short,2022-06-12 09:00,27457.39,0.07046,105.09,5.14,2346.37,0.10,125.48,6.14,15.03,0.73
150,Entry Short,Short,2022-06-11 06:00,28994.04,0.07046,105.09,5.14,2346.37,0.10,125.48,6.14,15.03,0.73
149,Exit Short,Close entry(s) order Short,2022-06-11 00:00,29269.68,0.06909,17.15,0.84,2241.28,0.02,47.77,2.34,5.61,0.27
149,Entry Short,Short,2022-06-10 12:00,29565.01,0.06909,17.15,0.84,2241.28,0.02,47.77,2.34,5.61,0.27
148,Exit Short,Close entry(s) order Short,2022-06-10 03:00,30104.11,0.06784,-2.87,-0.14,2224.12,0.00,34.39,1.68,20.15,0.99
148,Entry Short,Short,2022-06-09 21:00,30109.93,0.06784,-2.87,-0.14,2224.12,0.00,34.39,1.68,20.15,0.99
147,Exit Long,Close entry(s) order Long,2022-06-09 12:00,30116.56,0.06739,-16.65,-0.81,2227.00,-0.02,24.29,1.19,26.65,1.30
147,Entry Long,Long,2022-06-09 03:00,30315.29,0.06739,-16.65,-0.81,2227.00,-0.02,24.29,1.19,26.65,1.30
146,Exit Short,Close entry(s) order Short,2022-06-09 03:00,30315.29,0.06765,-10.90,-0.53,2243.65,-0.01,7.31,0.36,21.69,1.06
146,Entry Short,Short,2022-06-08 18:00,30202.53,0.06765,-10.90,-0.53,2243.65,-0.01,7.31,0.36,21.69,1.06
145,Exit Long,Close entry(s) order Long,2022-06-08 03:00,30548.89,0.06521,-55.49,-2.71,2254.55,-0.05,12.56,0.61,99.87,4.88
145,Entry Long,Long,2022-06-07 18:00,31350.33,0.06521,-55.49,-2.71,2254.55,-0.05,12.56,0.61,99.87,4.88
144,Exit Short,Close entry(s) order Short,2022-06-03 18:00,29662.43,0.0687,3.31,0.16,2310.04,0.00,31.05,1.52,10.66,0.52
144,Entry Short,Short,2022-06-03 09:00,29758.20,0.0687,3.31,0.16,2310.04,0.00,31.05,1.52,10.66,0.52
143,Exit Long,Close entry(s) order Long,2022-05-30 12:00,30467.42,0.06933,65.96,3.23,2306.73,0.06,99.79,4.88,13.32,0.65
143,Entry Long,Long,2022-05-29 21:00,29468.10,0.06933,65.96,3.23,2306.73,0.06,99.79,4.88,13.32,0.65
142,Exit Short,Close entry(s) order Short,2022-05-28 03:00,28876.96,0.06995,19.44,0.95,2240.77,0.02,62.61,3.06,15.37,0.75
142,Entry Short,Short,2022-05-26 21:00,29201.35,0.06995,19.44,0.95,2240.77,0.02,62.61,3.06,15.37,0.75
141,Exit Long,Short,2022-05-26 21:00,29201.35,0.06894,-33.39,-1.63,2221.33,-0.03,1.41,0.07,33.66,1.65
141,Entry Long,Long,2022-05-26 15:00,29638.61,0.06894,-33.39,-1.63,2221.33,-0.03,1.41,0.07,33.66,1.65
140,Exit Short,Close entry(s) order Short,2022-05-26 00:00,29809.56,0.0695,-31.13,-1.52,2254.72,-0.03,3.19,0.16,45.10,2.20
140,Entry Short,Short,2022-05-25 09:00,29409.01,0.0695,-31.13,-1.52,2254.72,-0.03,3.19,0.16,45.10,2.20
139,Exit Short,Close entry(s) order Short,2022-05-21 00:00,29228.97,0.0693,14.79,0.72,2285.85,0.01,50.99,2.49,1.81,0.09
139,Entry Short,Short,2022-05-20 12:00,29489.32,0.0693,14.79,0.72,2285.85,0.01,50.99,2.49,1.81,0.09
138,Exit Long,Close entry(s) order Long,2022-05-20 00:00,30336.34,0.06924,54.61,2.67,2271.06,0.05,86.82,4.25,11.74,0.57
138,Entry Long,Long,2022-05-19 09:00,29499.81,0.06924,54.61,2.67,2271.06,0.05,86.82,4.25,11.74,0.57
137,Exit Short,Close entry(s) order Short,2022-05-18 18:00,29236.48,0.06798,50.87,2.49,2216.45,0.05,85.53,4.19,5.60,0.27
137,Entry Short,Short,2022-05-18 03:00,30032.19,0.06798,50.87,2.49,2216.45,0.05,85.53,4.19,5.60,0.27
136,Exit Long,Close entry(s) order Long,2022-05-17 21:00,30444.93,0.06706,-3.27,-0.16,2165.59,0.00,0,0.00,1.63,0.08
136,Entry Long,Long,2022-05-17 21:00,30444.93,0.06706,-3.27,-0.16,2165.59,0.00,0,0.00,1.63,0.08
135,Exit Long,Close entry(s) order Long,2022-05-17 09:00,30319.48,0.06702,-13.09,-0.64,2168.85,-0.01,19.96,0.98,14.70,0.72
135,Entry Long,Long,2022-05-17 03:00,30466.17,0.06702,-13.09,-0.64,2168.85,-0.01,19.96,0.98,14.70,0.72
134,Exit Long,Close entry(s) order Long,2022-05-15 12:00,29974.67,0.06899,23.40,1.15,2181.94,0.02,65.53,3.21,4.11,0.20
134,Entry Long,Long,2022-05-15 06:00,29587.86,0.06899,23.40,1.15,2181.94,0.02,65.53,3.21,4.11,0.20
133,Exit Long,Close entry(s) order Long,2022-05-15 06:00,29587.86,0.06787,-37.10,-1.82,2158.54,-0.04,11.02,0.54,42.81,2.09
133,Entry Long,Long,2022-05-14 21:00,30086.74,0.06787,-37.10,-1.82,2158.54,-0.04,11.02,0.54,42.81,2.09
132,Exit Short,Close entry(s) order Short,2022-05-14 06:00,29538.32,0.06899,0.97,0.05,2195.64,0.00,25.94,1.27,46.50,2.28
132,Entry Short,Short,2022-05-13 15:00,29599.65,0.06899,0.97,0.05,2195.64,0.00,25.94,1.27,46.50,2.28
131,Exit Short,Close entry(s) order Short,2022-05-12 06:00,28112.81,0.06816,120.31,5.89,2194.68,0.12,218.14,10.69,24.92,1.22
131,Entry Short,Short,2022-05-11 15:00,29924.38,0.06816,120.31,5.89,2194.68,0.12,218.14,10.69,24.92,1.22
130,Exit Short,Close entry(s) order Short,2022-05-10 00:00,31041.99,0.06151,124.80,6.12,2074.36,0.12,207.01,10.15,20.20,0.99
130,Entry Short,Short,2022-05-09 09:00,33122.31,0.06151,124.80,6.12,2074.36,0.12,207.01,10.15,20.20,0.99
129,Exit Short,Close entry(s) order Short,2022-05-08 09:00,34786.25,0.05893,-15.67,-0.77,1949.56,-0.02,19.92,0.98,23.83,1.17
129,Entry Short,Short,2022-05-08 00:00,34575.76,0.05893,-15.67,-0.77,1949.56,-0.02,19.92,0.98,23.83,1.17
128,Exit Short,Close entry(s) order Short,2022-05-03 03:00,38526.53,0.05245,13.20,0.65,1965.23,0.01,39.70,1.95,5.23,0.26
128,Entry Short,Short,2022-05-02 12:00,38840.00,0.05245,13.20,0.65,1965.23,0.01,39.70,1.95,5.23,0.26
127,Exit Long,Short,2022-05-02 12:00,38840.00,0.05245,-3.26,-0.16,1952.04,0.00,0,0.00,1.63,0.08
127,Entry Long,Long,2022-05-02 12:00,38840.00,0.05245,-3.26,-0.16,1952.04,0.00,0,0.00,1.63,0.08
126,Exit Short,Close entry(s) order Short,2022-05-01 03:00,38060.06,0.05325,7.30,0.36,1955.30,0.01,44.80,2.20,20.37,1.00
126,Entry Short,Short,2022-04-30 12:00,38258.27,0.05325,7.30,0.36,1955.30,0.01,44.80,2.20,20.37,1.00
125,Exit Long,Close entry(s) order Long,2022-04-28 21:00,39742.06,0.05058,-30.63,-1.50,1948.00,-0.03,2.87,0.14,35.86,1.76
125,Entry Long,Long,2022-04-28 15:00,40283.71,0.05058,-30.63,-1.50,1948.00,-0.03,2.87,0.14,35.86,1.76
124,Exit Long,Close entry(s) order Long,2022-04-28 03:00,39321.02,0.0521,7.73,0.38,1978.63,0.01,28.56,1.40,24.65,1.21
124,Entry Long,Long,2022-04-27 15:00,39109.99,0.0521,7.73,0.38,1978.63,0.01,28.56,1.40,24.65,1.21
123,Exit Short,Close entry(s) order Short,2022-04-27 00:00,38426.56,0.05186,40.75,2.00,1970.90,0.04,79.90,3.92,6.13,0.30
123,Entry Short,Short,2022-04-26 12:00,39274.40,0.05186,40.75,2.00,1970.90,0.04,79.90,3.92,6.13,0.30
122,Exit Long,Close entry(s) order Long,2022-04-26 03:00,40589.58,0.05167,58.42,2.87,1930.16,0.06,69.61,3.42,6.66,0.33
122,Entry Long,Long,2022-04-25 15:00,39394.93,0.05167,58.42,2.87,1930.16,0.06,69.61,3.42,6.66,0.33
121,Exit Short,Close entry(s) order Short,2022-04-25 09:00,38832.29,0.05162,27.17,1.33,1871.74,0.03,61.41,3.02,21.59,1.06
121,Entry Short,Short,2022-04-24 15:00,39421.18,0.05162,27.17,1.33,1871.74,0.03,61.41,3.02,21.59,1.06
120,Exit Short,Close entry(s) order Short,2022-04-22 03:00,40669.26,0.04896,40.10,1.97,1844.57,0.04,86.65,4.26,7.32,0.36
120,Entry Short,Short,2022-04-21 15:00,41554.00,0.04896,40.10,1.97,1844.57,0.04,86.65,4.26,7.32,0.36
119,Exit Long,Short,2022-04-21 15:00,41554.00,0.04853,-21.15,-1.04,1804.47,-0.02,49.48,2.43,22.76,1.12
119,Entry Long,Long,2022-04-21 06:00,41922.96,0.04853,-21.15,-1.04,1804.47,-0.02,49.48,2.43,22.76,1.12
118,Exit Long,Close entry(s) order Long,2022-04-20 09:00,42090.01,0.04834,-3.26,-0.16,1825.62,0.00,0,0.00,1.63,0.08
118,Entry Long,Long,2022-04-20 09:00,42090.01,0.04834,-3.26,-0.16,1825.62,0.00,0,0.00,1.63,0.08
117,Exit Long,Close entry(s) order Long,2022-04-19 00:00,40611.01,0.05059,16.96,0.83,1828.88,0.02,51.61,2.54,1.63,0.08
117,Entry Long,Long,2022-04-18 15:00,40211.03,0.05059,16.96,0.83,1828.88,0.02,51.61,2.54,1.63,0.08
116,Exit Short,Close entry(s) order Short,2022-04-18 09:00,38998.54,0.05071,52.73,2.59,1811.91,0.05,77.74,3.82,19.77,0.97
116,Entry Short,Short,2022-04-17 15:00,40101.72,0.05071,52.73,2.59,1811.91,0.05,77.74,3.82,19.77,0.97
115,Exit Long,Short,2022-04-17 15:00,40101.72,0.05026,-21.49,-1.06,1759.18,-0.02,4.95,0.24,22.47,1.10
115,Entry Long,Long,2022-04-17 09:00,40464.77,0.05026,-21.49,-1.06,1759.18,-0.02,4.95,0.24,22.47,1.10
114,Exit Short,Close entry(s) order Short,2022-04-17 03:00,40364.47,0.05037,-2.54,-0.12,1780.67,0.00,11.30,0.56,4.21,0.21
114,Entry Short,Short,2022-04-16 21:00,40378.70,0.05037,-2.54,-0.12,1780.67,0.00,11.30,0.56,4.21,0.21
113,Exit Short,Close entry(s) order Short,2022-04-16 21:00,40378.70,0.05066,-14.70,-0.72,1783.20,-0.01,0.70,0.03,29.32,1.44
113,Entry Short,Short,2022-04-16 15:00,40152.99,0.05066,-14.70,-0.72,1783.20,-0.01,0.70,0.03,29.32,1.44
112,Exit Short,Close entry(s) order Short,2022-04-12 00:00,39489.99,0.04819,125.46,6.17,1797.90,0.12,140.96,6.93,13.96,0.69
112,Entry Short,Short,2022-04-10 21:00,42158.85,0.04819,125.46,6.17,1797.90,0.12,140.96,6.93,13.96,0.69
111,Exit Short,Close entry(s) order Short,2022-04-09 03:00,42586.04,0.04723,16.52,0.81,1672.44,0.02,40.75,2.00,16.57,0.82
111,Entry Short,Short,2022-04-08 15:00,43004.37,0.04723,16.52,0.81,1672.44,0.02,40.75,2.00,16.57,0.82
110,Exit Short,Close entry(s) order Short,2022-04-06 03:00,45374.99,0.04349,53.70,2.64,1655.91,0.05,97.16,4.78,24.09,1.19
110,Entry Short,Short,2022-04-05 09:00,46683.37,0.04349,53.70,2.64,1655.91,0.05,97.16,4.78,24.09,1.19
109,Exit Long,Close entry(s) order Long,2022-04-05 09:00,46683.37,0.04384,13.22,0.65,1602.21,0.01,23.94,1.18,7.32,0.36
109,Entry Long,Long,2022-04-04 18:00,46307.51,0.04384,13.22,0.65,1602.21,0.01,23.94,1.18,7.32,0.36
108,Exit Short,Long,2022-04-04 18:00,46307.51,0.0441,-15.19,-0.75,1589.00,-0.01,38.90,1.91,16.66,0.82
108,Entry Short,Short,2022-04-04 00:00,46036.96,0.0441,-15.19,-0.75,1589.00,-0.01,38.90,1.91,16.66,0.82
107,Exit Long,Close entry(s) order Long,2022-04-03 18:00,46365.01,0.04354,-14.94,-0.74,1604.19,-0.01,4.34,0.21,19.63,0.97
107,Entry Long,Long,2022-04-03 12:00,46633.74,0.04354,-14.94,-0.74,1604.19,-0.01,4.34,0.21,19.63,0.97
106,Exit Long,Close entry(s) order Long,2022-04-02 03:00,46541.38,0.04401,14.89,0.73,1619.13,0.01,46.09,2.27,11.96,0.59
106,Entry Long,Long,2022-04-01 12:00,46128.92,0.04401,14.89,0.73,1619.13,0.01,46.09,2.27,11.96,0.59
105,Exit Short,Close entry(s) order Short,2022-04-01 06:00,45137.05,0.04346,64.32,3.17,1604.24,0.06,106.61,5.25,6.34,0.31
105,Entry Short,Short,2022-03-31 12:00,46690.48,0.04346,64.32,3.17,1604.24,0.06,106.61,5.25,6.34,0.31
104,Exit Long,Short,2022-03-31 12:00,46690.48,0.04296,-27.06,-1.33,1539.92,-0.03,13.62,0.67,45.24,2.23
104,Entry Long,Long,2022-03-31 06:00,47245.23,0.04296,-27.06,-1.33,1539.92,-0.03,13.62,0.67,45.24,2.23
103,Exit Short,Close entry(s) order Short,2022-03-30 21:00,47067.99,0.04312,-3.25,-0.16,1566.98,0.00,0,0.00,1.62,0.08
103,Entry Short,Short,2022-03-30 21:00,47067.99,0.04312,-3.25,-0.16,1566.98,0.00,0,0.00,1.62,0.08
102,Exit Long,Short,2022-03-30 21:00,47067.99,0.0426,-28.43,-1.40,1570.23,-0.03,0,0.00,36.88,1.82
102,Entry Long,Long,2022-03-30 15:00,47659.50,0.0426,-28.43,-1.40,1570.23,-0.03,0,0.00,36.88,1.82
101,Exit Long,Close entry(s) order Long,2022-03-28 06:00,47021.24,0.04515,91.57,4.51,1598.65,0.09,121.66,5.99,12.52,0.62
101,Entry Long,Long,2022-03-27 15:00,44919.53,0.04515,91.57,4.51,1598.65,0.09,121.66,5.99,12.52,0.62
100,Exit Long,Close entry(s) order Long,2022-03-27 06:00,44604.48,0.04538,-7.47,-0.37,1507.08,-0.01,1.17,0.06,8.68,0.43
